Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2019:Q3,pct60to80,15931250,19552306,5410102,1242403,2158125,4899452,1924751,908228,3009246,3621056,2398595,1130310,92151
2019:Q3,pct40to60,8046380,10217896,3458335,886677,768493,2337655,798235,369729,1598771,2171516,1237729,880546,53241
2019:Q3,pct20to40,4413495,5701429,2346242,559091,352953,888844,193656,239083,1121560,1287934,644228,602609,41097
2019:Q3,pct00to20,3321843,3960050,1617650,343760,428994,281353,58145,377315,852834,638208,294345,322165,21698
2019:Q4,pct99to100,27529467,28743001,3829665,684028,12419927,487343,1131101,5361816,4829122,1213534,739374,44823,429337
2019:Q4,pct80to99,50142976,56653278,13030688,1991511,12755339,8164982,6603855,4962215,9144688,6510302,5132663,1157220,220419
2019:Q4,pct60to80,16373184,20034028,5491929,1252504,2347518,4951681,2028928,915914,3045554,3660844,2411696,1156001,93147
2019:Q4,pct40to60,8196333,10392694,3510645,897029,784715,2356734,841118,371435,1631018,2196361,1245678,896835,53848
2019:Q4,pct20to40,4487521,5796750,2381561,561657,379450,895542,203162,238689,1136689,1309229,648741,618212,42276
2019:Q4,pct00to20,3365214,4004016,1648330,344684,435583,284833,56532,377966,856088,638802,298021,319099,21682
2020:Q1,pct99to100,24671308,25907592,3902189,683838,9114365,487254,993741,5472218,5253987,1236283,742464,43969,449850
2020:Q1,pct80to99,47847380,54390850,13298443,2008265,10311222,8163052,5928638,5048313,9632917,6543470,5154930,1153345,235195
2020:Q1,pct60to80,15723981,19369867,5631038,1262959,1742078,4950449,1736147,928160,3119036,3645886,2417252,1131926,96708
2020:Q1,pct40to60,8142347,10334862,3589755,906761,729934,2356006,720210,373040,1659156,2192515,1249973,885183,57359
2020:Q1,pct20to40,4449681,5753591,2424387,565407,294491,895252,176020,236173,1161861,1303909,651626,603714,48569
2020:Q1,pct00to20,3379773,4033482,1685256,346742,412747,284773,60746,377018,866200,653709,301220,329699,22790
2020:Q2,pct99to100,27680419,28907457,3985588,681164,11572728,493250,1118636,5533080,5523011,1227038,745781,43077,438180
2020:Q2,pct80to99,51122564,57677193,13602112,2014752,12116316,8232012,6546373,5090908,10074720,6554629,5185582,1143946,225101
2020:Q2,pct60to80,16699806,20339918,5783856,1267433,2192090,4987850,2010335,932907,3165447,3640112,2432194,1113128,94790
2020:Q2,pct40to60,8446950,10635629,3672066,911928,768632,2363708,833512,372095,1713688,2188679,1259426,872924,56329
2020:Q2,pct20to40,4606658,5899772,2463320,566823,357463,897214,201455,232536,1180961,1293114,654854,592092,46168
2020:Q2,pct00to20,3414943,4075723,1720588,347508,428496,287754,56408,373852,861117,660779,305719,332158,22902
2020:Q3,pct99to100,29207152,30463904,4073095,698715,12876018,497283,1176479,5710765,5431550,1256752,755476,43499,457777
2020:Q3,pct80to99,52767149,59449055,13918436,2077014,13044223,8280859,6843863,5227358,10057303,6681906,5260434,1154767,266705
2020:Q3,pct60to80,17277652,20960485,5940369,1311907,2430071,5014847,2145877,951744,3165671,3682834,2460596,1126407,95831
2020:Q3,pct40to60,8646424,10855663,3758098,946552,784439,2370556,889529,373882,1732607,2209239,1277637,882889,48713
2020:Q3,pct20to40,4695765,6003129,2506272,588310,390358,899243,214037,227508,1177401,1307364,663881,599815,43668
2020:Q3,pct00to20,3466696,4131812,1758063,361673,434000,289800,54270,371176,862830,665117,315131,335295,14691
2020:Q4,pct99to100,32438499,33738558,4188956,711304,15431633,505349,1278448,5939139,5683729,1300059,766163,45092,488804
2020:Q4,pct80to99,56073559,62882850,14332896,2126833,14850072,8390879,7325780,5406440,10449950,6809291,5333330,1157412,318549
2020:Q4,pct60to80,18334032,22050314,6140301,1346331,2896447,5078046,2360654,977479,3251056,3716283,2473973,1143429,98881
2020:Q4,pct40to60,8970762,11198556,3870173,973690,813218,2392583,977831,377571,1793490,2227794,1289445,895631,42718
2020:Q4,pct20to40,4846757,6178937,2565010,604296,454630,906845,233441,222757,1191959,1332180,673790,613970,44420
2020:Q4,pct00to20,3552126,4221266,1807266,371965,443453,294097,50351,369749,884385,669141,325672,329319,14150
2021:Q1,pct99to100,34212671,35546424,4370626,731467,16694162,508407,1316343,6156680,5768738,1333753,776476,45440,511837
2021:Q1,pct80to99,58155270,65067177,14941789,2166844,15753628,8443371,7484795,5581188,10695562,6911907,5401518,1154732,355657
2021:Q1,pct60to80,18963114,22684415,6385046,1375862,3127079,5110054,2424724,1003705,3257945,3721301,2489252,1130889,101160
2021:Q1,pct40to60,9213679,11444517,4000912,993473,829287,2408217,1003942,382650,1826036,2230838,1300688,892437,37713
2021:Q1,pct20to40,4972073,6308290,2625707,620265,486574,912824,239004,220156,1203759,1336217,683163,609153,43901
2021:Q1,pct00to20,3587356,4269418,1853373,382933,449242,295906,49205,370650,868108,682062,333796,334540,13726
2021:Q2,pct99to100,36412883,37771093,4613849,775744,18163264,513303,1385002,6526081,5793850,1358210,791131,46749,520330
2021:Q2,pct80to99,60692989,67748104,15763525,2273423,16775227,8514179,7811182,5870444,10740124,7055114,5512225,1171876,371013
2021:Q2,pct60to80,19801637,23606997,6723653,1454620,3394841,5151424,2570491,1045163,3266805,3805360,2537318,1166145,101897
2021:Q2,pct40to60,9505427,11783823,4179720,1049853,843157,2424313,1063813,388464,1834503,2278395,1328702,914247,35446
2021:Q2,pct20to40,5111444,6481435,2705973,661448,523243,918597,252119,212282,1207773,1369990,696525,630101,43364
2021:Q2,pct00to20,3674260,4362700,1916722,410980,453061,298581,46577,368118,868661,688441,344916,330147,13378
2021:Q3,pct99to100,37293084,38677003,4839201,804521,18285834,515852,1381664,6994448,5855482,1383918,804246,46579,533093
2021:Q3,pct80to99,61997069,69197307,16541087,2353978,16870988,8552808,7808386,6234959,10835100,7200238,5620031,1194619,385588
2021:Q3,pct60to80,20227274,24124997,7064576,1512691,3417395,5174277,2566760,1096807,3292491,3897724,2602295,1191663,103766
2021:Q3,pct40to60,9720857,12048055,4364041,1092848,846020,2433882,1062393,394994,1853876,2327198,1362795,928976,35427
2021:Q3,pct20to40,5206660,6600693,2794274,690624,526480,922108,251961,201264,1213983,1394033,708360,640423,45250
2021:Q3,pct00to20,3757882,4460150,1988533,430494,454410,300003,47117,363693,875900,702268,352868,335158,14242
2021:Q4,pct99to100,38878663,40293075,4926266,828417,19278301,521498,1441600,7309596,5987397,1414412,818221,46954,549237
2021:Q4,pct80to99,63748365,71089359,16849816,2429782,17564701,8635168,8066926,6481588,11061377,7340993,5734235,1216300,390458
2021:Q4,pct60to80,20727815,24734601,7210268,1566076,3598356,5222509,2680360,1132116,3324916,4006786,2671339,1228334,107113
2021:Q4,pct40to60,9895199,12283953,4446900,1133306,855967,2452916,1108780,399899,1886186,2388754,1398831,948569,41354
2021:Q4,pct20to40,5286241,6717967,2839194,716522,551312,928967,261848,194480,1225644,1431726,720938,658093,52695
2021:Q4,pct00to20,3806068,4517462,2025037,447514,457338,303099,44604,361454,878416,711394,361011,332557,17826
2022:Q1,pct99to100,38816624,40240625,5393476,857894,18384265,523167,1376394,7561904,6143526,1424002,823651,45704,554647
2022:Q1,pct80to99,64863480,72275116,18453257,2503841,16978601,8665799,7737174,6680162,11256281,7411636,5787321,1232882,391433
2022:Q1,pct60to80,21186366,25255513,7902582,1619891,3436132,5241459,2522607,1160846,3371996,4069147,2724569,1236367,108211
2022:Q1,pct40to60,10251319,12668530,4818231,1172096,853296,2462790,1043795,404248,1914074,2417211,1423032,951077,43102
2022:Q1,pct20to40,5455697,6891989,3013302,744168,529597,932800,247506,189566,1235049,1436291,725576,655940,54775
2022:Q1,pct00to20,3974593,4694756,2166076,466165,458501,304119,47735,360271,891890,720163,360720,340652,18791
2022:Q2,pct99to100,35739751,37166162,5660853,862515,14836074,522669,1230583,7920777,6132691,1426410,839001,46776,540633
2022:Q2,pct80to99,62898926,70425379,19411764,2552033,14536238,8663410,7044898,6958304,11258732,7526453,5909633,1257724,359096
2022:Q2,pct60to80,20661355,24841844,8367392,1650668,2789941,5240845,2206758,1199941,3386298,4180489,2789346,1283710,107433
2022:Q2,pct40to60,10317971,12804805,5078120,1198796,823851,2464406,913951,408816,1916864,2486834,1458529,978090,50215
2022:Q2,pct20to40,5441210,6920548,3148668,756338,441456,933597,219043,180590,1240855,1479337,739525,681419,58393
2022:Q2,pct00to20,4090975,4818688,2280201,473278,451727,303927,53934,356253,899368,727713,371418,335691,20604
2022:Q3,pct99to100,34761644,36202923,5476442,873677,13889475,527508,1182562,8040179,6213080,1441279,852754,47900,540625
2022:Q3,pct80to99,61540245,69186759,18792740,2600791,13872535,8729612,6796163,7050835,11344083,7646514,6014366,1278076,354072
2022:Q3,pct60to80,20189646,24449109,8117422,1684053,2617301,5278908,2094119,1212943,3444364,4259463,2833520,1318264,107679
2022:Q3,pct40to60,10141289,12679070,4949678,1225503,814031,2477757,867405,410332,1934364,2537781,1484875,1000393,52513
2022:Q3,pct20to40,5347685,6861686,3095685,771546,417737,938215,208582,177598,1252323,1514000,752138,701388,60474
2022:Q3,pct00to20,4075335,4814634,2237873,482974,448733,306508,55620,354910,928016,739299,382654,335054,21591
2022:Q4,pct99to100,35665503,37096017,5364297,880595,14768005,534167,1234531,7934372,6380050,1430514,863084,49442,517988
2022:Q4,pct80to99,62131680,69824954,18396273,2611705,14501972,8822493,7030018,6971618,11490875,7693274,6091248,1296499,305527
2022:Q4,pct60to80,20336712,24666535,7931816,1692451,2777800,5332615,2195119,1202564,3534171,4329823,2864531,1359325,105967
2022:Q4,pct40to60,10093079,12684666,4849307,1230689,825326,2497328,908842,410033,1963141,2591587,1503437,1025489,62661
2022:Q4,pct20to40,5322376,6875415,3047631,776409,439977,945080,217614,181534,1267170,1553039,761572,726104,65363
2022:Q4,pct00to20,4087477,4831085,2196693,486403,452830,310090,53731,357609,973729,743609,390743,328889,23977
2023:Q1,pct99to100,37008628,38436012,5275542,885656,15828989,538481,1289217,7936678,6681449,1427383,869469,50542,507372
2023:Q1,pct80to99,63164018,70880872,18098362,2635124,15257700,8885706,7308531,6976277,11719173,7716854,6126425,1290471,299958
2023:Q1,pct60to80,20729003,25043229,7811558,1707852,2971542,5369678,2317685,1203997,3660917,4314226,2855743,1353815,104668
2023:Q1,pct40to60,10170997,12758853,4789298,1243021,838249,2512058,959407,411142,2005678,2587856,1502980,1026551,58325
2023:Q1,pct20to40,5367070,6921009,3025297,783131,466762,950400,228940,182803,1283676,1553938,767489,727949,58500
2023:Q1,pct00to20,4144858,4891274,2178084,490557,457344,312460,52065,359143,1041620,746415,397561,328085,20769
