Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
2001:Q2,age70plus,20.1,17.8,18.1,12.4,23,12.1,2.6,16.2,26.7,4,3.2,3.2,19.1,2.5865666110956824
2001:Q2,age55to69,33.8,31.5,25.9,25.4,36.3,35.2,30.6,37,31.9,17.4,17,14.1,38,30.586280833347928
2001:Q2,age40to54,37.2,38.4,39,39.1,32.6,44.9,53.8,38.2,30.7,45.7,48.1,40.7,37,53.78818142216685
2001:Q2,ageunder40,8.9,12.3,16.9,23,8.2,7.8,13,8.6,10.7,32.9,31.7,42,5.8,13.038971133389543
2001:Q3,age70plus,20.1,17.7,17.8,12.4,23,12.2,2.3,16.4,26.9,4.5,3.5,3.2,21.8,2.2930962588466497
2001:Q3,age55to69,33.9,31.4,26.1,25.5,36.3,34.9,30.8,37.4,31.9,17.6,17,14,38.8,30.801642982635197
2001:Q3,age40to54,37.3,38.5,39.2,39.3,32.3,45.2,54.1,38,30.7,45.5,48.1,40.9,34.1,54.072406171164836
2001:Q3,ageunder40,8.8,12.3,16.9,22.8,8.4,7.6,12.8,8.2,10.5,32.3,31.4,41.9,5.2,12.832854587353326
2001:Q4,age70plus,20.3,17.9,17.8,12.9,23,12.6,2.6,16.3,26.9,3.8,2.7,3.6,19.6,2.55207606124385
2001:Q4,age55to69,34.1,31.7,26.3,25.6,36.4,35.5,31.3,37.3,32,17.6,17.2,14.5,39.5,31.317057642926542
2001:Q4,age40to54,37,38.2,39,38.9,32.6,44.4,53.6,37.9,30.6,45.5,48,40.3,35.6,53.56831555280521
2001:Q4,ageunder40,8.6,12.2,16.8,22.6,8.1,7.4,12.6,8.5,10.5,33.1,32,41.6,5.4,12.562550743024397
2002:Q1,age70plus,20.4,18,18,13.3,22.8,13,2.8,16.3,27.1,4.1,3.1,3.9,19.8,2.7770572866514454
2002:Q1,age55to69,34.3,31.8,26.4,25.8,36.6,36.2,31.9,37.1,31.9,17.7,17.2,14.6,40.2,31.864858005114066
2002:Q1,age40to54,36.7,38,38.9,38.4,32.7,43.6,53,37.8,30.5,45.6,48.3,40.1,34.8,53.04664774960008
2002:Q1,ageunder40,8.6,12.1,16.7,22.6,7.9,7.2,12.3,8.8,10.4,32.6,31.5,41.3,5.3,12.311436958634408
2002:Q2,age70plus,20.6,18.1,18.1,13.7,22.6,13.4,2.6,16.2,27.5,4.2,3.3,4.3,18.9,2.619474868092609
2002:Q2,age55to69,34.6,32,26.6,25.9,36.8,36.9,32.4,37,32.2,17.7,17.2,14.9,41.2,32.44468363783412
2002:Q2,age40to54,36.3,37.8,38.7,38,32.8,42.7,52.7,37.7,30.2,45.6,48.3,39.7,34.7,52.74856496355357
2002:Q2,ageunder40,8.4,12.1,16.6,22.5,7.8,7,12.2,9.1,10.2,32.5,31.2,41.1,5.2,12.187276530519705
2002:Q3,age70plus,20.7,18,17.7,14,22.2,13.7,2.4,16.2,27.8,4.1,3.2,4.5,18.3,2.4176948776631533
2002:Q3,age55to69,34.9,32.2,27.1,26.2,37.1,37.6,33.1,36.9,32.3,17.8,17.3,15.3,42,33.07854798725366
2002:Q3,age40to54,36.1,37.6,38.6,37.7,32.9,41.8,52.4,37.6,29.9,45.5,48.2,39.3,34.4,52.43950054096056
2002:Q3,ageunder40,8.4,12.2,16.7,22.1,7.9,6.8,12.1,9.4,10,32.5,31.2,40.9,5.2,12.064256594122634
2002:Q4,age70plus,20.7,18.1,17.3,14.3,22.1,14.1,2.6,16.2,28,4.1,3.1,4.9,18.5,2.621680936440661
2002:Q4,age55to69,35.4,32.6,27.5,26.6,37.3,38.3,33.7,37,32.5,18,17.5,15.6,43.2,33.66358091962496
2002:Q4,age40to54,35.7,37.3,38.5,37.4,33,40.9,51.9,37.2,29.8,45.3,48.1,38.8,33.3,51.856074847375254
2002:Q4,ageunder40,8.2,12.1,16.7,21.8,7.6,6.6,11.9,9.6,9.7,32.5,31.3,40.7,5.1,11.858663296559115
2003:Q1,age70plus,20.9,18.2,17.5,14.6,21.9,14.5,2.7,16.1,28.2,4.1,3,5,19.7,2.7098691517794173
2003:Q1,age55to69,35.6,32.8,27.7,26.7,37.6,39.1,34.3,36.8,32.5,18.3,17.6,15.9,43.9,34.29461091445986
2003:Q1,age40to54,35.4,37,38.2,36.9,33.1,40,51.3,37.2,29.6,45.2,48,38.6,31.6,51.3172444997524
2003:Q1,ageunder40,8.1,12.1,16.6,21.8,7.4,6.4,11.7,9.9,9.8,32.4,31.3,40.5,4.8,11.678275434008325
2003:Q2,age70plus,21,18.3,17.5,15,21.9,14.8,3.1,16,28.5,4.6,3.1,5.2,24.3,3.062108966493616
2003:Q2,age55to69,35.9,33.1,28,27,37.9,39.8,34.8,36.7,32.4,18.7,17.8,16.3,44.2,34.83684244128974
2003:Q2,age40to54,35.1,36.6,37.9,36.4,33.2,39.1,50.6,37,29.3,44.7,47.9,38.2,27.6,50.64036027566564
2003:Q2,ageunder40,8,11.9,16.6,21.6,7.1,6.2,11.5,10.2,9.7,32,31.2,40.3,3.9,11.460688316551007
2003:Q3,age70plus,20.9,18.2,17.1,15.2,21.8,15.1,3.2,16,28.6,4.8,3.4,5.6,23.5,3.186679193126817
2003:Q3,age55to69,36.4,33.5,28.4,27.4,38.1,40.6,35.4,36.6,32.7,18.8,17.9,16.6,45.4,35.44050825268131
2003:Q3,age40to54,34.7,36.4,37.8,36.1,33.2,38.2,50.1,36.9,29,44.6,47.8,37.8,27.2,50.08133033838049
2003:Q3,ageunder40,8,11.9,16.7,21.3,6.8,6.1,11.3,10.5,9.8,31.8,30.9,40.1,4,11.29148221581138
2003:Q4,age70plus,21,18.3,16.9,15.5,21.8,15.5,3.5,15.9,28.9,4.6,3.3,5.8,22.1,3.458780923791919
2003:Q4,age55to69,36.8,33.9,28.8,27.7,38.4,41.3,35.9,36.5,33,19,18.1,17,44.9,35.94892622405114
2003:Q4,age40to54,34.4,36.1,37.6,35.8,33.3,37.3,49.5,36.8,28.6,44.5,47.6,37.3,27.9,49.482503795795644
2003:Q4,ageunder40,7.8,11.7,16.7,21,6.5,5.9,11.1,10.8,9.5,31.9,31,39.9,5.1,11.109789056361295
2004:Q1,age70plus,21.2,18.5,16.9,15.8,21.7,15.8,3.5,15.8,29.3,4.7,3.3,6,22.8,3.546246432265656
2004:Q1,age55to69,37.2,34.4,29,27.9,38.7,42,36.5,36.3,34.2,19.2,18.2,17.2,45.8,36.5269063235714
2004:Q1,age40to54,33.9,35.6,37.4,35.3,33.4,36.5,49,36.8,27.7,44.4,47.5,37.1,26.5,48.96344288710597
2004:Q1,ageunder40,7.7,11.5,16.7,20.9,6.3,5.7,11,11.1,8.8,31.7,30.9,39.7,4.9,10.963404357056977
2004:Q2,age70plus,20.9,18.3,16.4,16,21.4,15.7,3.6,15.6,29.5,4.9,3.5,6.2,23.8,3.623694925890881
2004:Q2,age55to69,37.6,34.7,29.5,28.4,39.1,42.9,37.1,36,34.1,19.4,18.4,17.5,46.5,37.11782780665143
2004:Q2,age40to54,33.8,35.4,37.3,35.2,33.5,35.8,48.4,37,27.6,44.2,47.4,36.8,25,48.4468085158257
2004:Q2,ageunder40,7.7,11.6,16.8,20.5,6,5.6,10.8,11.4,8.9,31.5,30.7,39.5,4.6,10.811668751631991
2004:Q3,age70plus,20.9,18.3,16.5,16.3,21.2,15.6,3.7,15.4,29.6,4.9,3.5,6.4,23.9,3.6610512740767986
2004:Q3,age55to69,37.9,34.9,29.6,28.6,39.4,43.8,37.7,35.8,34.5,19.6,18.6,17.9,48.2,37.704366828541225
2004:Q3,age40to54,33.5,35.2,37.1,34.7,33.6,35.1,48,37.1,27.2,44,47.3,36.4,23.6,47.9628696093905
2004:Q3,ageunder40,7.7,11.5,16.8,20.4,5.8,5.5,10.7,11.7,8.7,31.5,30.7,39.4,4.2,10.671712287991477
2004:Q4,age70plus,20.7,18.2,16.4,15.9,21.4,15.3,3.6,15.6,29.3,5,3.5,6.3,25.9,3.6110526996953296
2004:Q4,age55to69,38.1,35.2,29.8,28.9,39.7,43.6,38.1,36.2,34.9,20.1,19.1,18.3,48,38.11413768826765
2004:Q4,age40to54,33.5,35.1,36.9,34.6,33.1,35.5,47.8,36.7,27.1,43.4,46.7,36.1,22.4,47.7608451176953
2004:Q4,ageunder40,7.7,11.5,16.9,20.5,5.8,5.6,10.5,11.5,8.7,31.4,30.7,39.3,3.7,10.513964494341723
2005:Q1,age70plus,20.6,18,16.4,15.6,21.5,14.9,3.4,15.7,29,4.5,3,5.8,26.2,3.3754566726524327
2005:Q1,age55to69,38.2,35.4,29.9,29.2,40.1,43.5,38.7,36.7,34.9,20.7,19.8,18.8,48.7,38.674405223842484
2005:Q1,age40to54,33.5,35,36.7,34.5,32.7,35.8,47.6,36.3,27.3,43,46,36.1,21.6,47.58724521134966
2005:Q1,ageunder40,7.7,11.6,17,20.8,5.8,5.7,10.4,11.3,8.7,31.8,31.2,39.3,3.5,10.362892892155424
2005:Q2,age70plus,20.6,18,16.7,15.3,21.5,14.6,3.2,15.8,28.7,4.5,3,5.6,26.7,3.225950744736065
2005:Q2,age55to69,38.3,35.5,29.9,29.3,40.4,43.4,39.1,37.1,35.3,21.2,20.3,19.2,48.5,39.13547510869711
2005:Q2,age40to54,33.4,34.9,36.4,34.2,32.3,36.2,47.4,36,27.4,42.6,45.4,36,21.3,47.423249833520046
2005:Q2,ageunder40,7.7,11.6,16.9,21.2,5.7,5.8,10.2,11.1,8.6,31.8,31.3,39.2,3.5,10.215324313046787
2005:Q3,age70plus,20.4,17.8,16.6,14.9,21.7,14.3,3.1,15.8,28.2,4.4,3,5.4,27.3,3.124330229928964
2005:Q3,age55to69,38.4,35.7,30.1,29.6,40.8,43.3,39.6,37.4,35.4,21.6,20.8,19.6,48.6,39.567930601315474
2005:Q3,age40to54,33.5,34.9,36.3,34.1,31.9,36.6,47.3,35.8,27.6,42.1,44.9,35.8,20.7,47.250318691776855
2005:Q3,ageunder40,7.7,11.7,17.1,21.3,5.7,5.9,10.1,10.9,8.8,31.8,31.3,39.2,3.4,10.057420476978702
2005:Q4,age70plus,20.2,17.6,16.4,14.5,21.7,13.9,3,15.9,27.9,4.3,3,5.3,27.1,3.005466994510517
2005:Q4,age55to69,38.6,35.9,30.2,30,41.1,43.1,40,37.8,35.7,22,21.3,20.1,48.8,39.984396955198285
2005:Q4,age40to54,33.5,34.8,36.2,34.1,31.5,36.9,47.1,35.6,27.8,41.8,44.4,35.6,20.5,47.10011728861115
2005:Q4,ageunder40,7.7,11.7,17.1,21.4,5.7,6,9.9,10.8,8.7,31.8,31.3,39.1,3.6,9.91001876168005
2006:Q1,age70plus,20.2,17.6,16.6,14.3,21.9,13.6,2.9,16,27.5,4.5,3.2,5.1,27.9,2.8837701308319326
2006:Q1,age55to69,38.9,36.2,30.3,30.1,41.3,43,40.4,38.2,35.9,22.5,21.7,20.4,48.3,40.38157048709982
2006:Q1,age40to54,33.3,34.7,36,33.9,31.2,37.3,47,35.2,27.9,41.5,44,35.5,20.2,46.96556295305965
2006:Q1,ageunder40,7.6,11.5,17,21.8,5.6,6.1,9.8,10.6,8.6,31.6,31.1,39,3.6,9.769096429008595
2006:Q2,age70plus,20.1,17.5,16.4,13.9,21.9,13.3,2.7,16.1,27.2,4.4,3.2,4.8,28.4,2.6721798610000005
2006:Q2,age55to69,39,36.3,30.6,30.4,41.7,42.8,40.9,38.6,36,22.9,22.2,20.7,47.9,40.86629429122498
2006:Q2,age40to54,33.4,34.7,35.9,33.9,30.8,37.7,46.8,34.9,28.2,41.1,43.5,35.5,20,46.84241068123691
2006:Q2,ageunder40,7.5,11.5,17.1,21.8,5.6,6.2,9.6,10.4,8.6,31.6,31.1,38.9,3.8,9.61911516653811
2006:Q3,age70plus,19.9,17.3,16.2,13.5,22,13,2.6,16.1,26.8,4.4,3.1,4.6,28.8,2.562724052460064
2006:Q3,age55to69,39.3,36.6,30.8,30.7,42,42.6,41.2,39,36.3,23.3,22.6,20.9,47.7,41.23019727736314
2006:Q3,age40to54,33.4,34.6,35.8,33.9,30.5,38.1,46.7,34.7,28.4,40.8,43.1,35.6,19.7,46.72507509752089
2006:Q3,ageunder40,7.5,11.5,17.1,21.8,5.6,6.3,9.5,10.3,8.5,31.6,31.2,38.9,3.8,9.482003572655897
2006:Q4,age70plus,19.7,17.2,16.2,13.2,22.1,12.7,2.5,16.2,26.3,4.4,3.1,4.5,29.1,2.5100491125176214
2006:Q4,age55to69,39.5,36.8,31,30.9,42.2,42.5,41.5,39.3,36.3,23.7,23,21.1,47.1,41.530060215894885
2006:Q4,age40to54,33.4,34.6,35.7,33.9,30.2,38.5,46.6,34.4,28.7,40.4,42.8,35.5,19.7,46.609438241403
2006:Q4,ageunder40,7.4,11.4,17.1,22,5.5,6.4,9.4,10.1,8.6,31.4,31.1,38.9,4.1,9.350452430184502
2007:Q1,age70plus,19.8,17.2,16.4,13,22.2,12.4,2.4,16.3,26.1,4.5,3.2,4.3,29.7,2.381929817647325
2007:Q1,age55to69,39.7,37.1,31.2,31,42.4,42.3,41.9,39.7,36.5,23.9,23.3,21.2,47.4,41.90146781277505
2007:Q1,age40to54,33.3,34.5,35.5,33.6,29.9,38.9,46.5,34,28.9,40.3,42.6,35.7,19.1,46.50482191676847
2007:Q1,ageunder40,7.2,11.3,16.9,22.4,5.5,6.5,9.2,9.9,8.5,31.3,30.9,38.8,3.8,9.211780452809148
2007:Q2,age70plus,19.7,17.1,16.4,12.7,22.3,12.2,2.3,16.4,25.8,4.6,3.2,4.2,30.7,2.3406486981634087
2007:Q2,age55to69,39.9,37.3,31.3,31.1,42.7,42,42.1,40.1,36.6,24.3,23.7,21.4,47.3,42.14630846202525
2007:Q2,age40to54,33.2,34.4,35.4,33.5,29.6,39.1,46.4,33.7,29.1,40,42.2,35.7,18.5,46.41572762648635
2007:Q2,ageunder40,7.1,11.2,16.8,22.7,5.4,6.7,9.1,9.8,8.5,31.1,30.8,38.7,3.5,9.097315213324988
2007:Q3,age70plus,19.8,17.1,16.4,12.4,22.3,12.1,2.2,16.5,25.7,4.4,3.2,4.1,29.7,2.2351478412690087
2007:Q3,age55to69,40.2,37.5,31.6,31.3,42.9,41.7,42.5,40.5,37.1,24.6,24.1,21.5,47,42.461464490814116
2007:Q3,age40to54,33.1,34.3,35.3,33.5,29.3,39.4,46.3,33.3,29.2,39.8,41.9,35.7,19,46.33112527819317
2007:Q3,ageunder40,6.9,11.1,16.8,22.8,5.4,6.8,9,9.6,8.1,31.2,30.8,38.7,4.3,8.972262389723703
2007:Q4,age70plus,20,17.3,16.6,12.7,22.4,12.2,2.4,16.7,25.7,4.5,3.3,4.2,28.6,2.378063656861749
2007:Q4,age55to69,40.4,37.7,31.8,31.3,43,42.2,42.6,40.7,37.3,24.7,24.3,21.5,46.6,42.63789006302479
2007:Q4,age40to54,32.9,34.1,35.2,33.4,29.3,38.8,46,33.2,29.1,40,42.1,35.8,20.3,46.04690697527021
2007:Q4,ageunder40,6.7,10.9,16.4,22.6,5.3,6.9,8.9,9.4,7.9,30.8,30.3,38.6,4.4,8.937139304843246
2008:Q1,age70plus,20.2,17.4,16.6,12.9,22.5,12.2,2.4,17,25.6,4.7,3.5,4.2,28,2.407133049534781
2008:Q1,age55to69,40.9,38,32.1,31.4,43.1,42.7,43,41.2,37.7,24.8,24.4,21.3,46.2,42.97475824782671
2008:Q1,age40to54,32.5,33.9,35.2,33.5,29.2,38.2,45.7,32.7,29,40.2,42.3,36.1,21.4,45.743644672584246
2008:Q1,ageunder40,6.4,10.7,16,22.2,5.3,6.9,8.9,9.1,7.7,30.3,29.8,38.5,4.3,8.87446403005426
2008:Q2,age70plus,20.1,17.4,16.5,13.1,22.6,12.3,2.6,17.3,25.5,5,4,4.4,26.7,2.6053279159291125
2008:Q2,age55to69,41.4,38.3,32.6,31.5,43.1,43.1,43.1,41.4,38.3,24.6,24.3,21.2,46.3,43.13862757456785
2008:Q2,age40to54,32.3,33.8,35.2,33.7,29.1,37.7,45.4,32.5,28.7,40.7,42.7,36.2,22.8,45.424941756523125
2008:Q2,ageunder40,6.3,10.5,15.7,21.7,5.2,6.9,8.8,8.8,7.5,29.7,28.9,38.3,4.2,8.831102752979916
2008:Q3,age70plus,20.3,17.5,16.6,13.3,22.7,12.4,2.6,17.6,25.4,5.1,3.9,4.4,26.4,2.6039619437887302
2008:Q3,age55to69,41.8,38.6,32.9,31.6,43.2,43.6,43.5,41.8,38.9,24.9,24.6,21,45.6,43.50508835179874
2008:Q3,age40to54,31.9,33.6,35.2,33.7,29,37.1,45.1,32.1,28.4,40.7,42.8,36.5,23.5,45.10724816075082
2008:Q3,ageunder40,6,10.4,15.3,21.4,5.1,6.9,8.8,8.5,7.3,29.3,28.7,38.2,4.5,8.783701543661707
2008:Q4,age70plus,20.5,17.5,16.9,13.6,22.7,12.4,2.5,17.9,24.6,4.6,3.9,4.4,20.2,2.4641193250409104
2008:Q4,age55to69,42.4,39,33.1,31.5,43.4,44.1,44.1,42.2,40.2,24.8,24.8,20.9,44.8,44.12462330880183
2008:Q4,age40to54,31.4,33.3,35.1,33.6,28.8,36.6,44.7,31.6,28.2,41.3,43,36.7,28.8,44.72205331354121
2008:Q4,ageunder40,5.7,10.2,14.9,21.3,5.1,7,8.7,8.2,7,29.4,28.3,38,6.2,8.689204052616049
2009:Q1,age70plus,20.8,17.6,17,13.8,22.9,12.5,2.6,18.3,24.6,4.3,3.8,4.2,18,2.5814672361311026
2009:Q1,age55to69,42.8,39.3,33.4,31.6,43.4,44.5,44.4,42.7,40.7,24.8,25,20.6,44.6,44.38236844089909
2009:Q1,age40to54,31,33.1,35,33.6,28.6,36,44.4,31.1,28,41.6,43.1,37.2,31.2,44.36330609546256
2009:Q1,ageunder40,5.3,10,14.5,21,5,6.9,8.7,7.9,6.7,29.3,28.1,37.9,6.1,8.672858227507243
2009:Q2,age70plus,20.8,17.7,17,14,23.2,12.6,3,18.9,24.6,4.6,4.1,4.2,17.2,3.0354705679476712
2009:Q2,age55to69,43.2,39.6,33.8,31.7,43.3,45,44.2,43.5,40.6,24.9,25.1,20.6,44.3,44.206528646259926
2009:Q2,age40to54,30.8,32.9,35,33.7,28.7,35.5,44,30.1,28,41.8,43.3,37.4,32.4,44.040947953676145
2009:Q2,ageunder40,5.2,9.8,14.1,20.6,4.8,7,8.7,7.4,6.7,28.7,27.5,37.8,6.2,8.717052832116254
2009:Q3,age70plus,20.9,17.8,16.9,14.1,23.4,12.6,3.5,19.2,24.6,4.6,4.1,4.3,16.6,3.4593096154632077
2009:Q3,age55to69,43.6,40.1,34.2,31.9,43.2,45.5,44,43.8,41.3,25.1,25.3,20.4,44,44.03844888252995
2009:Q3,age40to54,30.5,32.7,35,33.8,28.8,34.9,43.7,29.9,27.6,42,43.4,37.7,33.2,43.74464087713
2009:Q3,ageunder40,5,9.4,13.8,20.2,4.7,7,8.8,7.1,6.5,28.4,27.2,37.7,6.2,8.757600624876845
2009:Q4,age70plus,21,18,17.3,14.4,23.6,12.7,3.7,19.5,24.5,4.8,4.3,4.3,16.6,3.7234969020011723
2009:Q4,age55to69,43.8,40.3,34.4,31.9,43.2,45.9,44.1,44,41.4,25.1,25.4,20.2,44,44.0863815632552
2009:Q4,age40to54,30.3,32.5,34.9,33.7,28.7,34.3,43.4,29.5,27.5,42.2,43.7,37.9,33.4,43.406652330756444
2009:Q4,ageunder40,4.9,9.2,13.4,20.1,4.5,7,8.8,6.9,6.5,27.9,26.6,37.6,6,8.783469203987183
2010:Q1,age70plus,21,18.1,17.4,14.6,23.7,12.8,4,19.6,24.7,5.1,4.7,4.3,16,3.9884886750029866
2010:Q1,age55to69,44.1,40.6,34.7,32,43.2,46.4,44.2,44,41.9,25.3,25.4,19.9,43.9,44.170626507785656
2010:Q1,age40to54,30,32.3,34.8,33.6,28.7,33.8,43,29.7,27.2,42.4,43.9,38.3,33.3,43.04226346598578
2010:Q1,ageunder40,4.9,9,13.1,19.8,4.4,7.1,8.8,6.7,6.3,27.2,25.9,37.6,6.8,8.798621351225574
2010:Q2,age70plus,21,18.1,17.6,14.9,23.9,12.8,4.1,19.6,24.6,5.5,5.1,4.4,15.6,4.074664899027519
2010:Q2,age55to69,44.5,40.9,34.9,32.1,43.3,46.9,44.6,43.7,42.6,25.3,25.5,19.7,43.9,44.57636641909675
2010:Q2,age40to54,29.6,32.1,34.7,33.5,28.5,33.2,42.5,30.1,26.7,42.6,44.2,38.4,33.8,42.543897581083286
2010:Q2,ageunder40,4.8,8.9,12.8,19.5,4.3,7.1,8.8,6.7,6,26.6,25.2,37.5,6.6,8.805071100792443
2010:Q3,age70plus,21,18.2,17.7,15,24.1,12.8,4.4,19.6,24.4,5.7,5.3,4.5,15,4.385269272956435
2010:Q3,age55to69,44.8,41.3,35.3,32.2,43.3,47.4,44.6,43.7,43.2,25.3,25.6,19.5,44,44.56763125857036
2010:Q3,age40to54,29.4,31.8,34.6,33.5,28.4,32.7,42.2,30.2,26.4,42.8,44.4,38.5,34.8,42.202783950399144
2010:Q3,ageunder40,4.8,8.7,12.5,19.2,4.2,7.1,8.8,6.6,6,26.2,24.7,37.5,6.3,8.844315518074058
2010:Q4,age70plus,21.1,18.4,18,15.2,24.2,12.9,4.5,19.4,25,5.8,5.4,4.8,16,4.480144578985044
2010:Q4,age55to69,44.7,41.3,35.5,32.3,43.3,47.5,44.3,43.2,42.8,25.6,25.8,19.9,44.7,44.311540161421384
2010:Q4,age40to54,29.3,31.6,34.2,33.1,28.2,32.4,42.2,30.6,26.1,42.4,44.2,37.8,33.2,42.216555244965114
2010:Q4,ageunder40,4.9,8.6,12.4,19.4,4.4,7.2,9,6.8,6.1,26.2,24.6,37.5,6.2,8.991760014628454
2011:Q1,age70plus,21.2,18.6,18.1,15.3,24.3,12.9,4.6,19.3,25.5,6.1,5.6,4.8,17.5,4.5701490660508926
2011:Q1,age55to69,44.7,41.5,35.8,32.5,43.3,47.7,44.2,42.7,42.7,25.8,26,19.8,45.4,44.19450858755598
2011:Q1,age40to54,29,31.3,33.8,32.8,27.9,32.2,42.1,31.1,25.6,42.2,44.1,37.8,31.2,42.13470497979174
2011:Q1,ageunder40,5,8.6,12.3,19.5,4.5,7.2,9.1,6.9,6.3,26,24.3,37.6,5.8,9.10063736660138
2011:Q2,age70plus,21.5,18.9,18.5,15.4,24.4,12.9,4.6,19.2,26.1,6.1,5.6,4.8,17.8,4.5796064513744374
2011:Q2,age55to69,44.7,41.5,35.9,32.5,43.3,48,44.2,42.4,42.5,26,26.2,20.1,46,44.170994972836006
2011:Q2,age40to54,28.7,30.9,33.3,32.4,27.6,31.9,42,31.3,25.1,41.9,43.9,37.4,30.5,42.01261261204339
2011:Q2,ageunder40,5.1,8.7,12.2,19.7,4.7,7.2,9.2,7,6.3,26,24.2,37.7,5.7,9.236785963746165
2011:Q3,age70plus,21.6,18.9,18.2,15.4,24.6,12.9,4.4,19.1,26.6,6.2,5.7,4.9,17.4,4.426294347509051
2011:Q3,age55to69,44.9,41.6,36.4,32.9,43.3,48.3,44.4,42.1,42.7,26.2,26.5,20.2,46.6,44.43751068252813
2011:Q3,age40to54,28.2,30.6,33,32.2,27.1,31.6,41.7,31.7,24.4,41.6,43.7,37.1,30,41.73994973268758
2011:Q3,ageunder40,5.2,8.9,12.4,19.5,5,7.2,9.4,7.1,6.3,26,24.1,37.8,6,9.396245237275245
2011:Q4,age70plus,21.8,19.1,18.5,15.5,24.6,13,4.5,18.9,27,6.1,5.7,5,16.4,4.519955904458792
2011:Q4,age55to69,44.9,41.7,36.6,33,43.4,48.5,44.3,41.6,42.6,26.5,26.8,20.5,47.3,44.27968538750277
2011:Q4,age40to54,28,30.3,32.6,31.8,26.9,31.3,41.7,32.1,24,41.3,43.4,36.7,29.9,41.667630672795894
2011:Q4,ageunder40,5.3,8.9,12.3,19.7,5.1,7.3,9.5,7.3,6.5,26.1,24.1,37.9,6.5,9.532728035242544
2012:Q1,age70plus,21.9,19.3,18.9,15.7,24.7,13,4.6,18.8,27.5,6.4,6.1,5,17.6,4.637748260151433
2012:Q1,age55to69,44.8,41.8,36.8,33,43.5,48.8,44,41.2,42.3,26.7,26.9,20.4,47.9,44.04487092109362
2012:Q1,age40to54,27.8,30,32.1,31.4,26.6,31,41.6,32.4,23.6,41.1,43.2,36.5,28.3,41.644104542453526
2012:Q1,ageunder40,5.5,8.9,12.2,20,5.2,7.3,9.7,7.5,6.6,25.8,23.8,38,6.1,9.673276276301431
2012:Q2,age70plus,22,19.4,18.9,15.7,24.8,13,4.6,18.7,27.9,6.5,6.2,5.1,17.5,4.633657636333101
2012:Q2,age55to69,44.9,41.9,37.1,33.3,43.5,49.1,44.1,40.9,42.5,26.9,27.2,20.7,48.5,44.11218622835751
2012:Q2,age40to54,27.4,29.7,31.7,31.1,26.3,30.6,41.4,32.8,22.9,40.7,43,36.1,27.7,41.442846733065586
2012:Q2,ageunder40,5.6,9,12.3,19.9,5.4,7.3,9.8,7.6,6.7,25.8,23.6,38.1,6.3,9.811309402243804
2012:Q3,age70plus,22.1,19.5,18.9,15.7,24.9,13,4.7,18.5,28.4,6.5,6,5.2,17.9,4.709562520676311
2012:Q3,age55to69,44.9,42,37.3,33.5,43.6,49.3,44,40.4,42.5,27.2,27.6,20.9,49.2,43.98720925293686
2012:Q3,age40to54,27.3,29.4,31.3,30.8,26,30.3,41.4,33.3,22.4,40.3,42.7,35.7,26.7,41.356210430850936
2012:Q3,ageunder40,5.8,9.1,12.5,20,5.5,7.3,9.9,7.8,6.7,26,23.7,38.2,6.3,9.94701779553589
2012:Q4,age70plus,22.1,19.6,19.1,15.8,25,13,4.7,18.4,28.7,6.7,6.5,5.4,16.8,4.732158542632924
2012:Q4,age55to69,44.9,42,37.4,33.7,43.6,49.6,43.9,40,42.4,27.3,27.7,21.2,50,43.93436036715854
2012:Q4,age40to54,27,29.1,31,30.5,25.7,30,41.2,33.7,21.9,40.1,42.6,35.1,26.5,41.23410100195469
2012:Q4,ageunder40,6,9.2,12.5,20,5.7,7.4,10.1,8,7,25.8,23.3,38.3,6.7,10.099380088253847
2013:Q1,age70plus,22.3,19.8,19.4,15.9,25,13.1,4.8,18.3,29.1,6.2,5.7,5.2,17.7,4.833642294991488
2013:Q1,age55to69,44.6,42,37.4,33.8,43.8,49.7,43.8,39.6,42.1,27.9,28.4,21.4,50.6,43.765593430937535
2013:Q1,age40to54,26.9,28.9,30.6,30.1,25.5,29.8,41.2,34,21.5,39.6,42,35.1,25.2,41.1806958232696
2013:Q1,ageunder40,6.2,9.3,12.6,20.2,5.7,7.5,10.2,8.1,7.3,26.3,23.9,38.4,6.5,10.220068450801374
2013:Q2,age70plus,22.3,19.8,19.4,15.9,25.1,13.1,4.9,18.1,29.4,6.3,5.8,5.3,18.1,4.861744508323575
2013:Q2,age55to69,44.4,41.9,37.5,34.1,43.8,49.8,43.7,39.1,41.6,28.3,28.7,21.8,51.2,43.68993467964275
2013:Q2,age40to54,26.8,28.8,30.3,29.8,25.2,29.5,41.1,34.5,21.2,39.2,41.7,34.6,24.2,41.08000657939165
2013:Q2,ageunder40,6.5,9.5,12.8,20.2,5.9,7.6,10.4,8.3,7.8,26.3,23.8,38.4,6.6,10.368314232642021
2013:Q3,age70plus,22.2,19.8,19.3,15.9,25.2,13.2,4.9,17.9,29.8,6.3,5.8,5.3,18.1,4.947227192615706
2013:Q3,age55to69,44.3,41.9,37.7,34.4,43.9,49.8,43.5,38.6,41.5,28.5,28.9,21.9,51.8,43.52107753052031
