Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2021:Q4,White,130561856,34513644,28981052,5532593,96048212,11772018,2449831,2535435,2535435,0,910041,838711,71330,37864298,1520298,1940387,8659264,14008809,13329216,1058614,12384648,12355231,8467409,2860813,248350,778659,29417,118177208,83980929
2021:Q4,Black,7698357,2768280,2256257,512023,4930077,698590,23168,37526,37526,0,6892,6075,817,449068,171469,299425,886229,1889254,339174,129282,1467074,1463652,805775,631506,12111,14260,3422,6231283,18429717
2021:Q4,Hispanic,5160612,2698299,2209318,488981,2462313,437996,12795,16276,16276,0,4751,1903,2848,192431,44352,138775,349644,753050,429532,82712,1175617,1174708,804256,335973,23618,10861,909,3984995,12743736
2021:Q4,Other,16215592,5438875,4850855,588020,10776717,1714170,159202,113785,113785,0,106165,95864,10301,3800178,208794,203613,1126781,1413044,1781212,149775,2266726,2262400,1627135,602515,15967,16783,4326,13948866,14964180
2022:Q1,White,131948721,37106306,31399437,5706869,94842416,11965736,2421706,2648063,2648063,0,1003226,932374,70852,36353056,1511583,1869508,8259186,14048920,13696667,1064765,12469429,12438727,8528895,2875846,254258,779728,30701,119479293,84284553
2022:Q1,Black,7979373,3083263,2544187,539076,4896110,715783,23976,39237,39237,0,9359,8551,809,437081,171310,287241,821899,1906215,353152,130856,1507332,1503651,837902,638162,13269,14318,3681,6472042,18608552
2022:Q1,Hispanic,5503698,3022325,2512681,509644,2481372,449500,13036,16985,16985,0,5849,2992,2857,187698,44080,134522,334744,758415,452983,83560,1208977,1208011,829484,342983,24658,10886,966,4294721,12844139
2022:Q1,Other,16594736,5899086,5290619,608467,10695651,1743208,157816,123825,123825,0,110481,100076,10405,3662557,208104,188184,1079927,1416585,1854195,150770,2292713,2288225,1648588,605631,16955,17051,4488,14302023,15031496
2022:Q2,White,127023840,38741500,32935355,5806145,88282340,11858566,2466734,2791957,2791957,0,956323,886364,69959,30247584,1489187,1780150,7368792,14038400,14205935,1078711,12676939,12646844,8701369,2951644,264176,729656,30095,114346901,84385655
2022:Q2,Black,7983231,3278741,2730183,548558,4704490,712349,23633,41342,41342,0,8084,7290,793,377914,169432,271445,677919,1916353,372422,133598,1553889,1550308,867002,655198,15573,12535,3581,6429342,18742874
2022:Q2,Hispanic,5670328,3220250,2697387,522863,2450078,444981,12996,17855,17855,0,5272,2418,2853,164617,43252,128896,299478,760792,486863,85075,1245095,1244152,855753,352356,26524,9518,943,4425234,12909502
2022:Q2,Other,16300026,6200135,5584074,616062,10099891,1729706,160585,137588,137588,0,109023,98528,10495,3089172,205737,169282,973206,1413309,1959459,152824,2351315,2346894,1683327,624213,18900,20454,4420,13948712,15062270
2022:Q3,White,124632854,37893184,31984314,5908870,86739670,11625891,2541904,3247588,3247588,0,894109,824541,69568,28579389,1487353,1723809,7069628,14116271,14356773,1096955,12870228,12840161,8841776,3007858,268873,721654,30067,111762626,84298627
2022:Q3,Black,7814522,3179427,2620034,559394,4635095,696502,22566,47097,47097,0,6466,5681,786,360937,169297,260614,629739,1927749,377843,136285,1579246,1575667,879093,667550,16784,12240,3578,6235277,18733637
2022:Q3,Hispanic,5583023,3132916,2594404,538512,2450108,435609,12845,20472,20472,0,4584,1718,2866,159108,43505,125950,289352,770741,500637,87305,1274146,1273197,875277,360921,27639,9361,949,4308877,12992808
2022:Q3,Other,16163781,6102856,5471089,631767,10060926,1714069,166566,187407,187407,0,107359,96746,10613,2960378,207591,159066,946295,1443746,2011545,156903,2414716,2410255,1724161,644746,20127,21221,4461,13749065,15198973
2022:Q4,White,126164167,37229844,31301750,5928093,88934324,11337913,2682198,3842651,3842651,0,842701,773759,68941,30075627,1504746,1733361,7374010,14231870,14190196,1119051,12963900,12935675,8937202,3069783,279947,648743,28225,113200268,84320261
2022:Q4,Black,7803152,3104486,2541225,563261,4698666,676060,20434,54261,54261,0,5196,4424,772,376298,171455,262311,678750,1942571,371951,139380,1596485,1593267,885388,678556,19786,9537,3218,6206666,18732398
2022:Q4,Hispanic,5533362,3067884,2524765,543119,2465478,421737,12402,23694,23694,0,4037,1169,2867,166024,44462,127250,303437,780912,491857,89666,1293716,1292841,887554,367913,30027,7346,875,4239646,13060739
2022:Q4,Other,16477992,6062056,5418277,643780,10415936,1696727,177126,262064,262064,0,106328,95526,10801,3147962,212614,163140,997597,1486419,2003726,162234,2487745,2483448,1764471,669497,23018,26463,4297,13990247,15417359
2023:Q1,White,128615497,36771954,30803337,5968617,91843543,10984154,2952584,4602302,4602302,0,818436,749774,68662,31873798,1527669,1784500,7687812,14301807,14173172,1137308,12962314,12933394,8972520,3055571,265140,640164,28920,115653183,84365091
2023:Q1,Black,7824883,3050601,2483470,567130,4774282,651657,15751,63027,63027,0,4615,3848,766,395111,174493,272371,730272,1953405,371512,142068,1577111,1573758,871075,677788,15701,9193,3353,6247772,18756234
2023:Q1,Hispanic,5523993,3028698,2476977,551722,2495294,404967,11293,27685,27685,0,3804,920,2884,174634,45773,131808,318852,790638,493901,91939,1285814,1284902,884051,366536,27183,7132,911,4238179,13165759
2023:Q1,Other,16966876,6072229,5414357,657872,10894647,1672537,195888,371382,371382,0,106791,95787,11005,3377042,218892,176669,1053564,1522933,2031455,167495,2521435,2516980,1792021,677518,19792,27649,4455,14445441,15676698
