Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
1997:Q2,pct60to80,17.2,18.5,21.8,22.6,10.9,27.4,22.1,10.2,15.1,26.3,26.8,27.7,14.7,22.09983499124271
1997:Q2,pct40to60,10.4,10.9,13.8,15.4,5.1,14.9,8.9,6.7,10.4,14.4,12.9,20.8,5,8.875631454160793
1997:Q2,pct20to40,7.5,7.5,10.3,10.2,3.6,8.5,2.8,4.3,8.9,7.6,6.4,11.9,4.7,2.774024355217487
1997:Q2,pct00to20,3.6,3.5,5.5,5,1.1,3.1,0.8,3.6,3.9,3.3,2.2,6.7,1.6,0.7731946183491991
1997:Q3,pct99to100,19.3,17.5,9.1,9.6,34.4,2.7,10.1,30.6,23.7,6.2,5.9,1.4,28.3,10.075718902116213
1997:Q3,pct80to99,42.3,42.3,39.3,37.1,45.3,43.1,55,44.8,38,42.4,45.7,31.2,48.3,54.99401038993255
1997:Q3,pct60to80,17.3,18.5,21.9,22.6,10.9,27.8,22.7,10.1,15.1,26.3,26.8,27.9,14.4,22.65141240225934
1997:Q3,pct40to60,10.2,10.8,13.9,15.6,4.9,14.7,8.9,6.7,10.3,14.4,13,20.9,3.9,8.946785143804949
1997:Q3,pct20to40,7.4,7.4,10.3,10.2,3.5,8.5,2.7,4.4,9,7.5,6.4,11.8,4,2.6633180442653033
1997:Q3,pct00to20,3.5,3.5,5.5,5,1,3.1,0.7,3.4,3.9,3.2,2.2,6.7,1.1,0.6687551176216466
1997:Q4,pct99to100,19.5,17.7,9.4,9.8,34.3,2.7,9.9,31.1,23.8,6.2,5.9,1.5,27.9,9.880774278881772
1997:Q4,pct80to99,42.4,42.4,39.9,36.9,45.5,42.7,55,45,38,42.3,45.8,30.8,48.2,55.01326345427076
1997:Q4,pct60to80,17.2,18.5,21.8,22.4,10.8,28.3,23,9.9,15,26.3,26.7,28.3,14.8,22.965969685834953
1997:Q4,pct40to60,10.1,10.7,13.7,15.4,4.9,14.6,8.9,6.6,10.2,14.4,13,21.1,4.2,8.912557879836923
1997:Q4,pct20to40,7.3,7.3,10.1,10.3,3.5,8.5,2.6,4.3,9,7.6,6.3,12,3.6,2.5800422230761337
1997:Q4,pct00to20,3.4,3.4,5.3,5.1,1,3.1,0.6,3.1,4,3.2,2.2,6.4,1.3,0.6473924780994501
1998:Q1,pct99to100,20,18.2,9.4,9.6,35.5,2.8,9.7,31,23.8,6.3,6,1.5,28.2,9.742902952966784
1998:Q1,pct80to99,42.4,42.4,39.8,37.1,44.9,42.4,54.7,45.3,38.1,42.4,45.9,30.9,48.7,54.7438724377098
1998:Q1,pct60to80,17.2,18.5,21.8,22.3,10.7,28.7,23.5,9.8,15,26.2,26.6,28,15,23.497185917541618
1998:Q1,pct40to60,9.9,10.5,13.7,15.5,4.6,14.5,9,6.7,10.1,14.4,13,21.1,3.9,9.008671251910787
1998:Q1,pct20to40,7.2,7.2,10,10.4,3.3,8.4,2.5,4.3,9,7.4,6.3,11.7,3.1,2.476695326052857
1998:Q1,pct00to20,3.3,3.3,5.3,5.1,0.9,3.1,0.5,2.9,4,3.2,2.2,6.8,1.2,0.530672113818153
1998:Q2,pct99to100,20,18.2,9.5,9.5,35.4,2.9,9.5,30.9,23.8,6.3,6,1.5,28.7,9.491240620521975
1998:Q2,pct80to99,42.6,42.5,40,37.2,45.1,42.6,54.8,45.6,38.1,42.3,45.8,30.6,49.2,54.758928034184926
1998:Q2,pct60to80,17.2,18.5,21.8,22.3,10.7,28.8,23.8,9.7,15,26.3,26.7,28.3,15,23.84279311933367
1998:Q2,pct40to60,9.8,10.4,13.6,15.6,4.6,14.3,9,6.7,10,14.4,13.1,21.2,3.5,9.003343804410841
1998:Q2,pct20to40,7.1,7.1,9.9,10.4,3.3,8.3,2.4,4.3,9,7.4,6.3,11.8,2.5,2.398573972320571
1998:Q2,pct00to20,3.3,3.2,5.2,5.1,0.9,3,0.5,2.7,4.1,3.2,2.2,6.6,1.1,0.5051204492280087
1998:Q3,pct99to100,19.2,17.4,9.2,8.8,33.6,3,9.1,30.7,24.3,6.3,6,1.5,28.3,9.143309422751003
1998:Q3,pct80to99,42.5,42.5,39.3,37.7,46.2,42.7,55.1,45.9,37.8,42.2,45.8,30.4,49,55.0706477945317
1998:Q3,pct60to80,17.4,18.7,22,22.3,10.7,28.8,24,9.7,14.9,26.4,26.7,28.6,15.5,24.022670286204352
1998:Q3,pct40to60,10.1,10.7,13.9,15.9,5,14.2,8.9,6.8,9.9,14.5,13.1,21.3,3.7,8.869730729847687
1998:Q3,pct20to40,7.3,7.3,10.1,10.3,3.5,8.3,2.3,4.4,8.9,7.3,6.3,11.8,2.1,2.3254188896781822
1998:Q3,pct00to20,3.4,3.4,5.5,5,1,3,0.6,2.6,4.2,3.2,2.2,6.5,1.4,0.5682228769870757
1998:Q4,pct99to100,20,18.1,9.5,9.4,34.9,2.9,9.5,30.7,24.2,6.3,6,1.7,27.4,9.45939223636924
1998:Q4,pct80to99,43,42.9,40.1,37.4,45.5,43.4,54.7,46.3,38.2,42.4,46,30.3,50,54.73551993322025
1998:Q4,pct60to80,17.2,18.4,21.8,22.1,10.7,28.4,24,9.5,14.9,26.2,26.5,28.4,14.6,24.040708467099083
1998:Q4,pct40to60,9.7,10.4,13.6,15.6,4.6,14.2,9,6.6,9.9,14.5,13.1,21.1,4.1,8.999128854334252
1998:Q4,pct20to40,7,7.1,9.9,10.5,3.3,8.2,2.3,4.4,8.7,7.4,6.2,12,2.3,2.3497577050286216
1998:Q4,pct00to20,3.2,3.2,5.2,5,1,2.9,0.4,2.5,4.1,3.2,2.2,6.5,1.6,0.4154928039485466
1999:Q1,pct99to100,19.6,17.8,9.4,9.4,34.2,2.8,9.6,30.3,23.9,6.3,6,1.9,27.1,9.610540128642626
1999:Q1,pct80to99,43.3,43.2,40.1,37.5,46,44,54.8,46.8,38.6,42.6,46.1,30.5,51.1,54.75825078212634
1999:Q1,pct60to80,17.2,18.4,21.8,22.1,10.8,28,23.9,9.5,15.1,26,26.4,28,13.6,23.891327035303362
1999:Q1,pct40to60,9.8,10.4,13.5,15.5,4.8,14.2,9,6.5,9.9,14.5,13.2,21,4.1,8.987590104267735
1999:Q1,pct20to40,7,7.1,10,10.5,3.2,8.1,2.4,4.4,8.6,7.3,6.2,11.9,2.4,2.3799240828651618
1999:Q1,pct00to20,3.1,3.2,5.2,5,1,2.9,0.4,2.4,3.9,3.3,2.2,6.8,1.6,0.3723678667947729
1999:Q2,pct99to100,19.8,18,9.6,9.8,34.5,2.8,9.7,30.5,23.5,6.5,6,2.1,27.4,9.748325303368626
1999:Q2,pct80to99,43.6,43.5,40.5,37.3,45.8,44.6,54.7,47.2,38.8,42.9,46.2,30.5,52.8,54.728845509324145
1999:Q2,pct60to80,17.1,18.3,21.7,22,10.9,27.6,23.8,9.3,15.3,25.7,26.2,27.8,12.3,23.792726506519898
1999:Q2,pct40to60,9.6,10.3,13.3,15.3,4.7,14.2,9,6.3,10.1,14.4,13.2,20.8,3.8,9.007230503589797
1999:Q2,pct20to40,6.9,6.9,9.9,10.6,3.1,8,2.4,4.4,8.5,7.3,6.1,11.9,2.5,2.405878301842767
1999:Q2,pct00to20,3,3.1,5,5,1,2.8,0.3,2.3,3.9,3.2,2.1,6.9,1.2,0.31699387535477264
1999:Q3,pct99to100,19.4,17.6,9.5,9.7,33.3,2.7,9.8,31.1,23.3,6.5,6,2.3,27.1,9.840417941084473
1999:Q3,pct80to99,43.8,43.7,40.4,37.5,46.5,45.1,54.9,47.5,39,43,46.4,30.4,53.9,54.936547535905525
1999:Q3,pct60to80,17.2,18.3,21.7,22,11,27.2,23.5,9.1,15.5,25.5,26,27.6,11.4,23.5390963521022
1999:Q3,pct40to60,9.7,10.4,13.3,15.2,4.9,14.2,8.9,6,10.1,14.5,13.3,20.7,3.8,8.919021876203185
1999:Q3,pct20to40,6.9,7,10,10.6,3.1,8,2.4,4.2,8.3,7.3,6.1,12.1,2.5,2.43884396349714
1999:Q3,pct00to20,3.1,3.1,5.1,5,1.1,2.7,0.3,2.1,3.8,3.2,2.2,6.8,1.2,0.3260723312074753
1999:Q4,pct99to100,20.3,18.5,9.6,10,34.9,2.6,9.9,31.2,23.6,6.8,6.1,2.5,28.3,9.91650875101137
1999:Q4,pct80to99,43.9,43.9,40.9,37.3,45.7,45.7,54.8,47.8,38.9,43.3,46.7,30.1,55.7,54.79993505940468
1999:Q4,pct60to80,16.9,18,21.6,22,11,26.9,23.6,9,15.5,25,25.6,27.5,10,23.566888813184008
1999:Q4,pct40to60,9.4,10,13.2,15,4.5,14.2,9,5.9,10.1,14.3,13.2,20.8,3,9.011864966145723
1999:Q4,pct20to40,6.6,6.7,9.9,10.7,2.9,7.9,2.5,4.1,8.1,7.4,6.1,12.4,2.5,2.4570433930928757
1999:Q4,pct00to20,2.9,2.9,4.9,5,1,2.7,0.2,2,3.8,3.2,2.2,6.6,0.5,0.24775901716135076
2000:Q1,pct99to100,20.2,18.4,9.6,10.2,34.9,2.6,10,30.8,23.3,7,6.2,2.8,28.8,9.999371018321337
2000:Q1,pct80to99,44.1,44.1,41,37.3,45.7,46.3,54.8,48.3,39.2,43.7,47,30.1,56.8,54.818320567572535
2000:Q1,pct60to80,17,18,21.5,21.9,11,26.5,23.5,8.9,15.6,24.5,25.2,27.1,9,23.471054648238788
2000:Q1,pct40to60,9.3,10,13.1,14.9,4.5,14.2,9,5.8,10.1,14.2,13.2,20.7,2.4,9.021445707970225
2000:Q1,pct20to40,6.5,6.7,9.9,10.7,2.8,7.8,2.5,4.2,8,7.4,6.1,12.5,2.5,2.4778027231055777
2000:Q1,pct00to20,2.8,2.9,4.9,5,1.1,2.6,0.2,2,3.7,3.2,2.3,6.7,0.5,0.21200533479154393
2000:Q2,pct99to100,19.6,17.9,9.7,10.3,33.8,2.5,10.1,31.3,22.8,6.9,6.2,3,27.8,10.062009928240606
2000:Q2,pct80to99,44.5,44.4,41.3,37.2,46.4,46.8,55,48.5,39.4,43.7,47.2,29.9,57.6,54.983348993456005
2000:Q2,pct60to80,17,18,21.5,21.9,11.1,26.1,23.3,8.7,15.9,24.4,25,27,8.5,23.271912392007515
2000:Q2,pct40to60,9.4,10.1,12.9,14.8,4.7,14.2,9,5.6,10.3,14.3,13.2,20.7,3,8.966000557112329
2000:Q2,pct20to40,6.6,6.7,9.8,10.8,2.8,7.8,2.5,4.1,8,7.5,6.1,12.8,2.6,2.5051345800454006
2000:Q2,pct00to20,2.8,2.9,4.8,5,1.1,2.6,0.2,1.9,3.6,3.2,2.3,6.5,0.5,0.21159354913813888
2000:Q3,pct99to100,19.5,17.7,9.6,10.2,33.2,2.5,10.1,31.9,22.7,6.9,6.3,3.2,27.6,10.111020542795071
2000:Q3,pct80to99,44.7,44.5,41.1,37.4,46.7,47.3,55.1,48.6,39.6,43.8,47.4,29.6,58.7,55.08640140282986
2000:Q3,pct60to80,17,18,21.5,21.9,11.2,25.8,23.1,8.6,16,24.2,24.8,27.1,7.6,23.131304905614428
2000:Q3,pct40to60,9.4,10.1,13,14.8,4.8,14.2,8.9,5.3,10.3,14.3,13.2,20.7,3,8.94589183916677
2000:Q3,pct20to40,6.5,6.7,9.9,10.7,2.8,7.7,2.5,3.9,7.8,7.6,6.1,13.2,2.6,2.5283716738728845
2000:Q3,pct00to20,2.8,2.9,4.9,4.9,1.2,2.5,0.2,1.7,3.5,3.2,2.3,6.2,0.5,0.19700963572098873
2000:Q4,pct99to100,18.9,17.2,9.8,10.6,31.2,2.4,10.2,32.1,23.4,6.7,6.3,3.4,25.1,10.16059558998476
2000:Q4,pct80to99,45.1,44.9,41.7,37.2,47.9,47.8,55.4,48.9,39.7,43.6,47.5,29.2,58.7,55.35256114839592
2000:Q4,pct60to80,17,18.1,21.4,21.8,11.4,25.4,22.9,8.4,15.9,24.3,24.6,27.3,7.3,22.85889515978642
2000:Q4,pct40to60,9.5,10.2,12.7,14.6,5.3,14.2,8.9,5.2,10.1,14.5,13.2,20.6,4.4,8.85119145862315
2000:Q4,pct20to40,6.6,6.7,9.7,10.8,2.9,7.7,2.6,3.8,7.5,7.8,6.1,13.6,3,2.560478555459575
2000:Q4,pct00to20,2.9,2.9,4.7,5,1.3,2.5,0.2,1.6,3.4,3.2,2.3,5.9,1.5,0.21627808775017202
2001:Q1,pct99to100,18.3,16.6,10,10.8,29.4,2.3,10.1,32.2,23.4,6.5,6.3,3.6,22.8,10.120384201828639
2001:Q1,pct80to99,45.4,45.2,42.1,37.1,49,48.3,55.8,49.1,40.1,43.7,47.6,29.4,59.8,55.776320062349804
2001:Q1,pct60to80,17.1,18.1,21.2,21.8,11.5,25.1,22.5,8.3,15.8,24.1,24.5,26.9,6.5,22.51388077042425
2001:Q1,pct40to60,9.7,10.4,12.6,14.5,5.7,14.2,8.7,5,10.1,14.6,13.2,20.5,5.4,8.721785629235132
2001:Q1,pct20to40,6.6,6.8,9.5,10.9,2.9,7.6,2.6,3.8,7.3,7.8,6.1,13.5,3.1,2.6047209773909783
2001:Q1,pct00to20,2.9,2.9,4.6,5,1.5,2.4,0.3,1.5,3.3,3.3,2.3,6.1,2.4,0.26290835877118923
2001:Q2,pct99to100,18.5,16.7,10,10.9,29.9,2.2,10.2,32.3,23.1,6.5,6.3,3.7,22.5,10.211967582573228
2001:Q2,pct80to99,45.5,45.3,42.2,37.2,48.7,48.4,55.8,49.4,40.2,43.9,47.6,29.6,61.3,55.77753369911773
2001:Q2,pct60to80,17.1,18.1,21.2,21.7,11.5,25.1,22.4,8.3,16,24.1,24.5,26.7,5.5,22.42993927778848
2001:Q2,pct40to60,9.6,10.3,12.5,14.4,5.5,14.3,8.7,4.9,10.3,14.6,13.3,20.3,5.4,8.736375865568814
2001:Q2,pct20to40,6.6,6.7,9.5,10.9,2.8,7.6,2.6,3.7,7.2,7.7,6,13.4,3.1,2.617145942081079
2001:Q2,pct00to20,2.8,2.9,4.6,5,1.4,2.4,0.2,1.5,3.2,3.3,2.3,6.3,2.3,0.22703763287066805
2001:Q3,pct99to100,17.7,16.1,9.9,10.8,27.5,2.1,10.1,32.3,23.6,6.9,6.3,3.9,25.1,10.137605675122284
2001:Q3,pct80to99,45.6,45.4,42.1,37.3,50.2,48.6,56.3,49.6,40.2,44.2,47.8,29.4,62.2,56.26099942381637
2001:Q3,pct60to80,17.3,18.2,21.3,21.7,11.7,25.1,22.1,8.2,15.9,23.6,24.2,26.5,4.9,22.056707202536536
2001:Q3,pct40to60,9.8,10.5,12.5,14.4,6.1,14.4,8.6,4.8,10.1,14.4,13.3,20.3,4,8.60419139668298
2001:Q3,pct20to40,6.7,6.9,9.6,10.9,2.9,7.6,2.7,3.7,7,7.7,6,13.6,3,2.6638618292970833
2001:Q3,pct00to20,2.9,3,4.6,4.9,1.6,2.3,0.3,1.4,3.1,3.2,2.4,6.2,0.8,0.2766344725447447
2001:Q4,pct99to100,18.3,16.6,10.3,11.1,29.6,2.1,10.1,32.1,23.4,6.4,6.4,3.5,22.1,10.105192090841838
2001:Q4,pct80to99,45.3,45.1,42,36.9,48.8,48.1,56.4,48.8,40.3,43.5,47.2,29.5,62.3,56.44478600311712
2001:Q4,pct60to80,17.3,18.3,21.2,21.8,11.5,25.7,22.1,8.6,16.1,24.2,24.6,26.9,4.4,22.086000962429345
2001:Q4,pct40to60,9.7,10.4,12.6,14.5,5.8,14.5,8.5,5,10.1,14.8,13.6,20.3,5.8,8.520343888932782
2001:Q4,pct20to40,6.5,6.7,9.4,10.7,2.8,7.4,2.6,3.9,7,7.8,6,13.6,3,2.5736509828989234
2001:Q4,pct00to20,2.9,2.9,4.5,4.9,1.5,2.2,0.3,1.6,3.1,3.2,2.2,6.2,2.4,0.27002607177999155
2002:Q1,pct99to100,18.5,16.7,10.6,11.5,30.3,2,10.1,32.2,23.1,6.5,6.5,3.4,22.1,10.128383133944427
2002:Q1,pct80to99,45,44.8,42.1,36.5,48.2,47.7,56.6,47.9,40.3,43.5,47.1,29.6,62,56.645652141847904
2002:Q1,pct60to80,17.5,18.4,21,21.9,11.4,26.3,22.1,8.9,16.4,24,24.4,26.6,4.3,22.058265699180318
2002:Q1,pct40to60,9.7,10.5,12.7,14.5,5.8,14.6,8.4,5.1,10,14.9,13.6,20.4,6.2,8.410986330122572
2002:Q1,pct20to40,6.4,6.6,9.2,10.6,2.7,7.3,2.5,4,7.1,7.8,6.1,13.6,2.9,2.4885416431850014
2002:Q1,pct00to20,2.8,2.9,4.4,5,1.5,2.1,0.3,1.8,3.1,3.3,2.3,6.3,2.6,0.2681710517197763
2002:Q2,pct99to100,18.3,16.5,11,11.9,29.8,2,9.9,32.1,22.7,6.4,6.6,3.3,20.6,9.948664275063148
2002:Q2,pct80to99,44.8,44.6,42.1,36.1,48.3,47.2,57.3,47.1,40.3,43.3,46.9,29.4,62.2,57.29391003388188
2002:Q2,pct60to80,17.7,18.7,20.9,22,11.4,26.9,21.8,9.3,16.7,23.9,24.2,26.7,3.8,21.813713611177597
2002:Q2,pct40to60,9.9,10.7,12.7,14.6,6.1,14.7,8.2,5.3,10,15.1,13.7,20.6,7.3,8.177767602147389
2002:Q2,pct20to40,6.4,6.7,9,10.4,2.7,7.1,2.4,4.2,7.1,7.9,6.2,13.8,2.8,2.424360459152195
2002:Q2,pct00to20,2.9,2.9,4.3,5,1.6,2,0.3,2,3.1,3.3,2.3,6.2,3.4,0.34158401857779375
2002:Q3,pct99to100,17.8,15.9,11.1,11.9,28.4,2,9.7,32.3,22.6,6.3,6.7,3,19.6,9.716799843050733
2002:Q3,pct80to99,44.4,44.2,41.7,36,48.9,46.7,58,46.2,40.3,43.1,46.6,29.5,61.6,58.00999265104356
2002:Q3,pct60to80,18.1,19.1,21,22.1,11.4,27.5,21.6,9.6,16.9,24,24.3,26.7,3.6,21.563864361099093
2002:Q3,pct40to60,10.2,11,12.9,14.8,6.7,14.8,7.9,5.4,10,15.2,13.8,20.6,8.3,7.927031455784851
2002:Q3,pct20to40,6.6,6.8,9,10.2,2.8,7,2.4,4.3,7.1,7.9,6.3,13.8,2.7,2.35597573075482
2002:Q3,pct00to20,3,3.1,4.4,5,1.8,1.9,0.4,2.2,3.1,3.3,2.3,6.3,4.2,0.4263359582669327
2002:Q4,pct99to100,17.9,16.1,11.2,12,29.8,2,9.6,31.7,22.4,6.3,6.8,2.8,19.3,9.62617198799968
2002:Q4,pct80to99,44.1,43.9,41.3,35.8,47.9,46.3,58.2,45.5,40.5,42.9,46.3,29.5,61.6,58.163559861576374
2002:Q4,pct60to80,18.3,19.2,21,22.3,11.3,28.1,21.6,10,17,24.1,24.3,26.8,3.1,21.631688274478904
2002:Q4,pct40to60,10.2,11.1,13.1,15,6.6,14.9,7.9,5.7,9.9,15.4,14,20.7,8.9,7.872543778453343
2002:Q4,pct20to40,6.5,6.7,8.9,10,2.7,6.9,2.3,4.6,7.1,8,6.4,13.8,2.6,2.2808787077920623
2002:Q4,pct00to20,3,3.1,4.5,5,1.7,1.9,0.4,2.5,3.1,3.3,2.3,6.3,4.6,0.42515738969963235
2003:Q1,pct99to100,18,16.1,11.5,12.4,30,2,9.5,32.1,22.2,6.4,6.9,2.6,20.6,9.517380641186397
2003:Q1,pct80to99,43.8,43.6,41.4,35.4,47.6,45.9,58.5,44.6,40.5,42.9,46.1,29.9,61,58.46393582213088
2003:Q1,pct60to80,18.5,19.4,20.9,22.3,11.2,28.7,21.6,10.3,17.2,24,24.3,26.6,3.2,21.604495577177364
2003:Q1,pct40to60,10.3,11.1,13.1,15,6.8,15,7.8,5.7,9.8,15.4,14.1,20.7,8.6,7.758082455348162
2003:Q1,pct20to40,6.4,6.7,8.7,9.9,2.6,6.8,2.2,4.6,7.2,7.9,6.4,13.6,2.4,2.207885028898787
2003:Q1,pct00to20,3,3.1,4.4,5,1.8,1.8,0.4,2.7,3.1,3.3,2.3,6.6,4.2,0.448220475258419
2003:Q2,pct99to100,18.8,16.8,11.7,12.6,32.5,1.9,9.6,32.3,22.4,6.8,6.9,2.4,26,9.555710815856328
2003:Q2,pct80to99,43.4,43.3,41.4,35.1,46,45.4,58.4,43.8,40.3,43,45.9,29.9,61.4,58.35782121596695
2003:Q2,pct60to80,18.5,19.4,20.8,22.4,11,29.2,21.8,10.6,17.4,23.8,24.3,26.6,3.6,21.756782074758394
2003:Q2,pct40to60,10.2,11,13.2,15.1,6.4,15.1,7.8,5.8,9.6,15.3,14.2,20.8,5.5,7.779089374173359
2003:Q2,pct20to40,6.2,6.5,8.6,9.7,2.5,6.6,2.1,4.7,7.1,7.9,6.4,13.6,2,2.1416256459782628
2003:Q2,pct00to20,3,3,4.3,5,1.7,1.7,0.4,2.8,3.2,3.2,2.3,6.7,1.4,0.408970873266704
2003:Q3,pct99to100,19.1,17.1,11.8,12.6,33.9,1.9,9.5,32.5,22.2,6.7,7,2.3,24.7,9.476540389383691
2003:Q3,pct80to99,43,43,41,35,45,45,58.6,43,40.1,42.9,45.8,29.8,61.2,58.55012343151592
2003:Q3,pct60to80,18.6,19.5,20.9,22.5,10.9,29.8,21.8,10.9,17.7,23.8,24.2,26.7,3.1,21.772976392837815
2003:Q3,pct40to60,10.2,11.1,13.4,15.3,6.3,15.2,7.7,5.9,9.6,15.4,14.2,20.9,6.8,7.703907013109766
2003:Q3,pct20to40,6.1,6.4,8.5,9.5,2.3,6.5,2.1,4.7,7.2,7.9,6.5,13.7,1.9,2.0775914356931056
2003:Q3,pct00to20,3,3,4.4,5,1.6,1.6,0.4,3,3.2,3.3,2.3,6.5,2.3,0.41886133745969556
2003:Q4,pct99to100,19.8,17.6,12,12.7,35.9,1.9,9.5,32.8,22.2,6.6,7.1,2.1,23.1,9.48365331119676
2003:Q4,pct80to99,42.6,42.6,40.8,34.8,43.7,44.6,58.5,42.2,40,42.5,45.5,29.8,57.4,58.47957933786401
2003:Q4,pct60to80,18.6,19.5,20.8,22.7,10.7,30.3,21.9,11.2,17.9,24,24.2,26.8,4.9,21.901495101072907
2003:Q4,pct40to60,10.1,11,13.5,15.5,5.9,15.3,7.7,6,9.5,15.6,14.3,21,8.6,7.721920124308999
2003:Q4,pct20to40,6,6.3,8.5,9.3,2.2,6.4,2,4.8,7.2,8,6.5,13.7,2.1,2.02390336608864
2003:Q4,pct00to20,2.9,3,4.4,5,1.5,1.5,0.4,3.1,3.2,3.3,2.3,6.6,3.9,0.38944875946869195
2004:Q1,pct99to100,20.6,18.4,12.2,12.9,37.3,1.9,9.4,33.3,23.8,6.7,7.1,2,23.7,9.38209394566817
2004:Q1,pct80to99,42.1,42.2,40.8,34.6,42.7,44.2,58.7,41.4,39.4,42.5,45.4,30.1,57.2,58.66465684660616
2004:Q1,pct60to80,18.6,19.5,20.8,22.7,10.6,30.9,21.9,11.3,17.7,23.9,24.2,26.5,4.8,21.925134614391915
2004:Q1,pct40to60,10,10.9,13.5,15.6,5.8,15.4,7.7,6,9.1,15.6,14.4,21,8.5,7.657206960998442
2004:Q1,pct20to40,5.7,6.1,8.3,9.2,2.1,6.3,2,4.7,6.7,7.9,6.6,13.6,1.9,1.968416713450226
2004:Q1,pct00to20,2.9,3,4.4,5,1.5,1.4,0.4,3.2,3.2,3.4,2.3,6.8,3.8,0.4024909188850883
2004:Q2,pct99to100,20.7,18.4,12.2,12.8,38.1,2,9.3,34.1,23.5,6.8,7.2,1.8,24.8,9.301745544710155
2004:Q2,pct80to99,41.8,41.9,40.4,34.5,42.1,44.1,58.9,40.7,39.4,42.5,45.3,30.1,57.1,58.868047352425954
2004:Q2,pct60to80,18.7,19.6,20.9,22.9,10.4,30.9,21.9,11.4,18,23.8,24.1,26.5,4.7,21.92435363402197
2004:Q2,pct40to60,10.1,11,13.7,15.9,5.9,15.4,7.6,5.9,9.1,15.6,14.4,21.1,8.2,7.576583198934071
2004:Q2,pct20to40,5.7,6.1,8.3,9,2,6.1,1.9,4.6,6.8,7.9,6.6,13.6,1.8,1.9113342768710146
2004:Q2,pct00to20,3,3,4.5,5,1.5,1.4,0.4,3.2,3.2,3.4,2.4,6.9,3.4,0.4179359930368382
2004:Q3,pct99to100,21.1,18.8,12.4,13.1,39,2.2,9.2,35,23.6,6.7,7.2,1.7,24.5,9.179105038835571
2004:Q3,pct80to99,41.6,41.7,40.6,34.2,41.3,44,59.1,40.1,39.2,42.4,45.1,30.1,57.7,59.10185115776506
2004:Q3,pct60to80,18.7,19.6,20.8,22.9,10.3,31,21.9,11.5,18.1,23.8,24.1,26.6,3.8,21.928239404792144
2004:Q3,pct40to60,10,11,13.7,15.9,5.9,15.4,7.5,5.8,9,15.7,14.5,21.2,8.8,7.4933232220387405
2004:Q3,pct20to40,5.6,6,8.1,8.9,1.9,6,1.9,4.4,6.8,8,6.7,13.7,1.5,1.856227967966992
2004:Q3,pct00to20,3,3,4.4,5,1.5,1.4,0.4,3.2,3.3,3.4,2.4,6.8,3.7,0.44125320860149003
2004:Q4,pct99to100,21.4,19.1,12.2,12.8,39.6,2.3,9.4,34.9,24.3,6.8,7.1,1.7,26.7,9.441645966057777
2004:Q4,pct80to99,41.7,41.9,40.9,34.3,41,44.5,58.6,40.6,38.9,42.6,45.3,30,57.9,58.574275772314536
2004:Q4,pct60to80,18.4,19.3,20.8,23,10.3,30.3,22,11.2,17.9,24.1,24.3,27.1,4.4,21.97277593245345
2004:Q4,pct40to60,9.9,10.8,13.5,16,5.6,15.4,7.7,5.7,9,15.5,14.4,21,7,7.7064312602006675
2004:Q4,pct20to40,5.5,5.9,8.1,8.9,1.9,6.1,1.9,4.2,6.7,7.8,6.5,13.7,1.5,1.922796328143387
2004:Q4,pct00to20,3,3.1,4.6,5,1.5,1.4,0.4,3.4,3.3,3.3,2.4,6.5,2.4,0.3820747408301836
2005:Q1,pct99to100,21.3,18.9,12.1,12.7,39.6,2.5,9.6,34.9,24.1,6.6,6.9,1.6,26.7,9.585843159074175
2005:Q1,pct80to99,42,42.1,41.3,34.3,41.1,44.9,58.4,41.2,39,42.7,45.2,30.6,57.8,58.38982748248451
2005:Q1,pct60to80,18.1,19.2,20.7,22.9,10.3,29.7,21.9,11,17.7,24.5,24.8,27.2,4.5,21.883156886576142
2005:Q1,pct40to60,9.9,10.8,13.3,15.9,5.5,15.3,7.8,5.6,9.1,15.4,14.4,20.5,6.9,7.794226455397607
2005:Q1,pct20to40,5.6,5.9,8,9,2,6.2,2,3.9,6.8,7.6,6.4,13.1,1.5,1.9713704722005394
2005:Q1,pct00to20,3.1,3.1,4.6,5,1.5,1.5,0.4,3.5,3.3,3.3,2.4,6.9,2.5,0.3755755442670209
2005:Q2,pct99to100,21.5,19.1,12.1,12.8,39.7,2.6,9.8,35,24.4,6.5,6.7,1.6,27.1,9.758212168986166
2005:Q2,pct80to99,42.3,42.4,41.9,34.2,41,45.2,58.1,41.7,38.9,42.8,45.3,30.7,56.8,58.077143189178635
2005:Q2,pct60to80,17.8,18.9,20.6,22.9,10.4,29.1,21.9,10.7,17.5,24.8,25.1,27.6,5.4,21.862009687300603
2005:Q2,pct40to60,9.7,10.6,13,15.8,5.4,15.3,7.9,5.4,9.1,15.2,14.3,20.3,6.6,7.9296848447905
2005:Q2,pct20to40,5.5,5.8,7.8,9.2,2,6.2,2,3.6,6.8,7.4,6.2,13,1.6,2.0244440984868253
2005:Q2,pct00to20,3.1,3.2,4.6,5.1,1.5,1.5,0.3,3.6,3.3,3.3,2.4,6.9,2.5,0.34850601125726605
2005:Q3,pct99to100,21.7,19.2,11.9,12.5,40.1,2.8,10,35.3,24.3,6.4,6.6,1.5,27.6,9.969259473859362
