Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2021:Q4,SomeCollege,25439547,8660136,7011148,1648989,16779411,2308305,310950,400400,400400,0,180214,157188,23025,4002742,313049,639440,1710604,4526679,2040549,346482,3465532,3459339,2154358,1165652,30155,109174,6193,21974015,36157294
2021:Q4,HS,17537800,6669699,5291256,1378442,10868101,1394576,105266,157477,157477,0,106263,98036,8227,2940119,250706,402300,1227944,2569105,1455979,258366,2652919,2647945,1850287,694174,91360,12124,4974,14884880,31815114
2021:Q4,NoHS,3035543,1586429,1227079,359350,1449114,253565,13447,38791,38791,0,2316,426,1890,324780,37509,45124,124973,345517,193914,69178,546366,545609,344785,170222,12650,17951,757,2489177,12535839
2022:Q1,College,114976712,30832235,26983051,3849184,84144477,10866003,2191075,2209321,2209321,0,822783,770894,51889,33697513,1336990,1440050,7593673,10663630,12571904,751535,10737248,10709774,7430872,2424539,171033,683331,27473,104239464,49897022
2022:Q1,SomeCollege,25845230,9299156,7597587,1701569,16546074,2331829,305624,414137,414137,0,198230,175300,22930,3816361,309906,605928,1605642,4524424,2086538,347453,3495824,3489488,2186701,1168092,25981,108714,6337,22349405,36216067
2022:Q1,HS,18123582,7303667,5859171,1444496,10819915,1425534,106934,166827,166827,0,105529,97193,8336,2823457,251727,391847,1177056,2603224,1504928,262852,2707976,2702729,1886895,703407,100024,12403,5248,15415606,32328754
2022:Q1,NoHS,3081005,1675922,1307115,368807,1405083,250861,12901,37825,37825,0,2372,605,1768,303061,36454,41630,119384,338857,193627,68111,537402,536624,340402,166584,12102,17536,778,2543603,12326182
2022:Q2,College,110619639,32270079,28352550,3917529,78349560,10754384,2231323,2341047,2341047,0,780396,729120,51276,28244575,1318269,1369691,6776314,10662171,13109962,761429,10915145,10888296,7585143,2476177,180720,646256,26849,99704494,49961653
2022:Q2,SomeCollege,25454397,9759251,8031046,1728205,15695145,2318116,312026,433202,433202,0,188890,166067,22823,3138318,305225,567655,1392364,4524652,2162353,352342,3560332,3554058,2238612,1202408,16649,96390,6273,21894065,36280701
2022:Q2,HS,17781366,7644286,6171633,1472653,10137080,1420780,107228,176825,176825,0,107235,98905,8329,2248181,247866,373487,1037208,2600237,1551396,266636,2797264,2792115,1931831,729907,116312,14065,5149,14984102,32391695
2022:Q2,NoHS,3122023,1767010,1391770,375241,1355013,252321,13371,37667,37667,0,2180,509,1671,248214,36248,38940,113509,341794,200969,69800,554496,553728,351866,174918,11492,15452,768,2567527,12466004
2022:Q3,College,108831326,31620471,27611947,4008524,77210855,10553663,2302269,2773421,2773421,0,727072,675855,51217,26814640,1322163,1331128,6525238,10765708,13316852,778700,11131916,11104980,7743624,2533105,187118,641132,26937,97699410,50297731
2022:Q3,SomeCollege,25089956,9586139,7821881,1764257,15503817,2284688,322303,489830,489830,0,176546,153759,22787,2952690,305285,544479,1322757,4559662,2185984,359592,3618643,3612364,2276356,1230544,11226,94238,6279,21471313,36427358
2022:Q3,HS,17213975,7372762,5888427,1484335,9841213,1385134,105415,205560,205560,0,106892,98690,8202,2060983,244195,356921,976407,2589417,1542176,268112,2823961,2818886,1942624,738109,124044,14109,5076,14390013,32035358
2022:Q3,NoHS,3058924,1729012,1347584,381427,1329913,248586,13894,33753,33753,0,2009,382,1627,231498,36101,36911,110612,343719,201786,71043,563815,563050,357702,179317,11035,14997,765,2495109,12463129
2022:Q4,College,110589621,31174045,27131998,4042048,79415576,10296571,2432615,3355692,3355692,0,683998,632956,51042,28237749,1342978,1345181,6834060,10900833,13187100,798799,11265071,11239936,7865340,2587555,198607,588435,25135,99324550,50665167
2022:Q4,SomeCollege,25158345,9394892,7624931,1769962,15763453,2235181,340524,556472,556472,0,165890,143237,22653,3106088,308353,547377,1391316,4590224,2155362,366666,3632422,3626380,2293645,1257194,0,75541,6042,21525923,36449487
2022:Q4,HS,17176465,7186019,5706472,1479547,9990446,1354659,103987,245255,245255,0,106525,98401,8124,2176016,245250,356118,1014786,2601545,1514468,271837,2872226,2867500,1951783,754822,144456,16439,4725,14304240,31864676
2022:Q4,NoHS,3054241,1709312,1322616,386696,1344929,246026,15034,25251,25251,0,1848,285,1563,246058,36696,37385,113632,349170,200801,73028,572127,571415,363847,186179,9715,11674,712,2482114,12550582
2023:Q1,College,113326304,30939367,26839635,4099732,82386937,9978095,2680694,4125889,4125889,0,665301,614128,51173,29954002,1370027,1394341,7159261,11016179,13225194,817954,11324700,11298707,7933701,2595956,185204,583846,25993,102001604,51228088
2023:Q1,SomeCollege,25344636,9264236,7485806,1778430,16080400,2173226,376244,631850,631850,0,160379,137822,22557,3285365,312144,567354,1459514,4598934,2143117,372273,3621206,3615098,2275968,1250073,16390,72667,6108,21723430,36522889
2023:Q1,HS,17300867,7074346,5586043,1488303,10226521,1326887,101866,298395,298395,0,106247,98146,8101,2326020,248391,365574,1058667,2611691,1506685,276098,2841457,2836632,1954463,750479,114956,16734,4825,14459410,31934388
2023:Q1,NoHS,2959442,1645533,1266657,378876,1313908,235107,16711,8263,8263,0,1719,233,1486,255199,36266,38079,113057,341979,195043,72485,559311,558597,355535,180904,11267,10891,713,2400131,12278360
